"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"G","Cricetidae","Ichthyomys","N4620",-151.2933150139,"N4621",3.988299914,1,4,""
"G","Cricetidae","Abrawayaomys","N4624",-151.5394505964,"N4625",2.352097985,1,2,""
"G","Cricetidae","Neusticomys","N4627",-153.8038747468,"N4628",3.187629443,1,6,""
"G","Cricetidae","Rheomys","N4633",-156.6279032088,"N4634",1.842398812,1,4,""
"G","Cricetidae","Reithrodon","N4637",-158.0388485178,"N4638",0.3779238426,1,2,""
"G","Cricetidae","Chinchillula","N4637",0.7179530007,"N4637",0.7179530007,1,1,"Chinchillula_sahamae"
"G","Cricetidae","Chibchanomys","N4639",-152.52236005154,"N4640",1.33857722,1,2,""
"G","Cricetidae","Anotomys","N4641",0.2255031295,"N4641",0.2255031295,1,1,"Anotomys_leander"
"G","Cricetidae","Wilfredomys","N4641",0.2255031295,"N4641",0.2255031295,1,1,"Wilfredomys_oenax"
"G","Muridae","Leimacomys","N4647",2.536614098,"N4647",2.536614098,1,1,"Leimacomys_buettneri"
"G","Muridae","Tatera","N4647",2.536614098,"N4647",2.536614098,1,1,"Tatera_indica"
"G","Muridae","Desmodillus","N4648",12.17984396,"N4648",12.17984396,1,1,"Desmodillus_auricularis"
"G","Muridae","Gerbilliscus","N4648",-146.5769580901,"N4649",8.3034116528,1,11,""
"G","Muridae","Gerbillurus","N4658",-151.6426580261,"N4661",3.4439149884,1,3,""
"G","Muridae","Microdillus","N4668",0.4853166808,"N4668",0.4853166808,1,1,"Microdillus_peeli"
"G","Muridae","Sekeetamys","N4668",0.4853166808,"N4668",0.4853166808,1,1,"Sekeetamys_calurus"
"G","Muridae","Gerbillus","N4667",-151.8644075312,"N4669",5.3773888442,1,48,""
"G","Muridae","Taterillus","N4666",-149.5776525652,"N4716",4.7927215805,1,8,""
"G","Muridae","Psammomys","N4726",-153.2159038557,"N4727",3.021357731,1,2,""
"G","Muridae","Meriones","N4723",-150.2895271547,"N4725",6.9981012881,1,13,""
"G","Muridae","Rhombomys","N4741",0.2275557364,"N4741",0.2275557364,1,1,"Rhombomys_opimus"
"G","Muridae","Brachiones","N4738",6.338135199,"N4738",6.338135199,1,1,"Brachiones_przewalskii"
"G","Muridae","Ammodillus","N4744",0.8790251409,"N4744",0.8790251409,1,1,"Ammodillus_imbellis"
"G","Muridae","Desmodilliscus","N4744",0.8790251409,"N4744",0.8790251409,1,1,"Desmodilliscus_braueri"
"G","Muridae","Pachyuromys","N4743",11.36907838,"N4743",11.36907838,1,1,"Pachyuromys_duprasi"
"G","Muridae","Acomys","N4747",-143.7648376937,"N4748",10.9086709485,1,20,""
"G","Muridae","Lophuromys","N4747",-143.7648376937,"N4767",8.8927403155,1,23,""
"G","Muridae","Deomys","N4746",16.02739824,"N4746",16.02739824,1,1,"Deomys_ferrugineus"
"G","Muridae","Uranomys","N4745",19.52071471,"N4745",19.52071471,1,1,"Uranomys_ruddi"
"G","Cricetidae","Lophiomys","N4643",25.85275328,"N4643",25.85275328,1,1,"Lophiomys_imhausi"
"G","Muridae","Phloeomys","N4790",-145.5890303079,"N4791",0.3288655396,1,2,""
"G","Muridae","Batomys","N4792",-146.9129070819,"N4793",7.252841153,1,5,""
"G","Muridae","Crateromys","N4794",-151.8653019994,"N4798",3.035617719,1,4,""
"G","Muridae","Musseromys","N4801",-152.2209855079,"N4802",4.6577414074,1,4,""
"G","Muridae","Diomys","N4807",1.139171889,"N4807",1.139171889,1,1,"Diomys_crumpi"
"G","Muridae","Carpomys","N4807",-157.617630693,"N4808",0.5598963567,1,2,""
"G","Muridae","Vernaya","N4806",2.024455458,"N4806",2.024455458,1,1,"Vernaya_fulva"
"G","Muridae","Pithecheir","N4805",-156.4737079399,"N4809",1.385258142,1,2,""
"G","Muridae","Chiropodomys","N4812",-145.633091828,"N4813",1.9426927577,1,6,""
"G","Muridae","Archboldomys","N4821",-152.942675677,"N4822",1.548129867,1,2,""
"G","Muridae","Soricomys","N4824",-154.5441012979,"N4825",2.830881246,1,4,""
"G","Muridae","Chrotomys","N4824",-154.5441012979,"N4828",3.054077529,1,5,""
"G","Muridae","Komodomys","N4834",0.1512884836,"N4834",0.1512884836,1,1,"Komodomys_rintjanus"
"G","Muridae","Anonymomys","N4834",0.1512884836,"N4834",0.1512884836,1,1,"Anonymomys_mindorensis"
"G","Muridae","Rhynchomys","N4833",-157.0227104439,"N4835",0.544985039,1,4,""
"G","Muridae","Nilopegamys","N4832",3.993749015,"N4832",3.993749015,1,1,"Nilopegamys_plumbeus"
"G","Muridae","Apomys","N4820",-151.247723921,"N4838",4.8511796301,1,19,""
"G","Muridae","Mirzamys","N4819",-149.25304817,"N4856",1.501224575,1,2,""
"G","Muridae","Microhydromys","N4860",-154.4588747003,"N4861",0.9628085678,1,2,""
"G","Muridae","Papagomys","N4862",1.659565673,"N4862",1.659565673,1,1,"Papagomys_armandvillei"
"G","Muridae","Macruromys","N4862",-157.0972376303,"N4863",0.294661626,1,2,""
"G","Muridae","Lorentzimys","N4865",0.2204576686,"N4865",0.2204576686,1,1,"Lorentzimys_nouhuysi"
"G","Muridae","Tryphomys","N4865",0.2204576686,"N4865",0.2204576686,1,1,"Tryphomys_adustus"
"G","Muridae","Chiruromys","N4864",-150.7536486519,"N4866",0.2110740849,1,3,""
"G","Muridae","Pogonomys","N4868",-150.8121339387,"N4869",5.382771918,1,5,""
"G","Muridae","Hyomys","N4868",-150.8121339387,"N4873",2.348541995,1,2,""
"G","Muridae","Abditomys","N4880",0.4676378887,"N4880",0.4676378887,1,1,"Abditomys_latidens"
"G","Muridae","Xeromys","N4880",0.4676378887,"N4880",0.4676378887,1,1,"Xeromys_myoides"
"G","Muridae","Pseudohydromys","N4879",-155.1204995078,"N4881",2.7217625222,1,12,""
"G","Muridae","Tateomys","N4892",-155.2293579528,"N4893",0.2659327772,1,2,""
"G","Muridae","Protochromys","N4894",2.432312976,"N4894",2.432312976,1,1,"Protochromys_fellowsi"
"G","Muridae","Leptomys","N4894",-156.3244905078,"N4895",0.3660613127,1,3,""
"G","Muridae","Lenothrix","N4898",0.1469594956,"N4898",0.1469594956,1,1,"Lenothrix_canus"
"G","Muridae","Crossomys","N4898",0.1469594956,"N4898",0.1469594956,1,1,"Crossomys_moncktoni"
"G","Muridae","Parahydromys","N4899",1.32645666,"N4899",1.32645666,1,1,"Parahydromys_asper"
"G","Muridae","Hydromys","N4899",-157.4303461028,"N4900",0.7730485276,1,4,""
"G","Muridae","Mesembriomys","N4906",-155.7758263869,"N4907",0.2728311713,1,2,""
"G","Muridae","Conilurus","N4906",-155.7758263869,"N4908",0.4836760011,1,2,""
"G","Muridae","Leporillus","N4905",-154.9969151713,"N4909",0.8405719824,1,2,""
"G","Muridae","Paramelomys","N4911",-153.5069641353,"N4912",4.004920283,1,9,""
"G","Muridae","Melomys","N4911",-153.5069641353,"N4920",4.19478999,1,14,""
"G","Muridae","Solomys","N4926",-156.1203548427,"N4936",2.630658987,1,4,""
"G","Muridae","Uromys","N4910",-152.6568572357,"N4945",2.554557678,1,10,""
"G","Muridae","Leggadina","N4955",-153.8877811029,"N4956",1.305692214,1,2,""
"G","Muridae","Hadromys","N4955",-153.8877811029,"N4957",0.4557005735,1,2,""
"G","Muridae","Zyzomys","N4959",-154.0615367609,"N4964",2.9830393119,1,5,""
"G","Muridae","Pseudomys","N4958",-152.8819781069,"N4968",5.220348241,1,12,""
"G","Muridae","Mastacomys","N4981",0.3687250722,"N4981",0.3687250722,1,1,"Mastacomys_fuscus"
"G","Muridae","Notomys","N4982",-154.2965938808,"N4983",3.840286125,1,9,""
"G","Muridae","Mallomys","N4996",-151.7393370895,"N4997",3.674687691,1,4,""
"G","Muridae","Abeomelomys","N4996",7.017466035,"N4996",7.017466035,1,1,"Abeomelomys_sevia"
"G","Muridae","Mammelomys","N4995",-150.9689167878,"N5000",0.7399153125,1,2,""
"G","Muridae","Anisomys","N4874",9.812010989,"N4874",9.812010989,1,1,"Anisomys_imitator"
"G","Muridae","Tokudaia","N5004",-146.8517187149,"N5005",3.461671522,1,3,""
"G","Muridae","Apodemus","N5004",-146.8517187149,"N5007",10.1271726318,1,20,""
"G","Muridae","Malacomys","N5003",-144.8235457539,"N5026",4.5509695267,1,3,""
"G","Muridae","Malpaisomys","N5045",6.187295846,"N5045",6.187295846,1,1,"Malpaisomys_insularis"
"G","Muridae","Muriculus","N5048",4.691452721,"N5048",4.691452721,1,1,"Muriculus_imberbis"
"G","Muridae","Mus","N5047",-153.143759221,"N5053",4.94986513955,1,17,""
"G","Muridae","Colomys","N5076",2.459630581,"N5076",2.459630581,1,1,"Colomys_goslingi"
"G","Muridae","Zelotomys","N5076",-156.2971727232,"N5077",0.1797503432,1,2,""
"G","Muridae","Stenocephalemys","N5079",-153.2586913909,"N5080",1.6127143123,1,4,""
"G","Muridae","Mastomys","N5083",-152.9531714455,"N5084",5.074981428,1,6,""
"G","Muridae","Myomyscus","N5083",5.803630055,"N5083",5.803630055,1,1,"Myomyscus_brockmani"
"G","Muridae","Praomys","N5070",-151.5129887746,"N5089",5.684301417351,1,14,""
"G","Muridae","Heimyscus","N5107",1.216304755,"N5107",1.216304755,1,1,"Heimyscus_fumosus"
"G","Muridae","Hylomyscus","N5104",-152.2831749513,"N5108",5.5788450393,1,12,""
"G","Muridae","Otomys","N5122",-153.9896697244,"N5123",4.4916245607,1,24,""
"G","Muridae","Parotomys","N5122",4.76713394,"N5122",4.76713394,1,1,"Parotomys_brantsii"
"G","Muridae","Golunda","N5149",9.913063579,"N5149",9.913063579,1,1,"Golunda_ellioti"
"G","Muridae","Dephomys","N5158",2.657412202,"N5158",2.657412202,1,1,"Dephomys_defua"
"G","Muridae","Aethomys","N5153",-149.88807210471,"N5154",8.75318673091,1,7,""
"G","Muridae","Thallomys","N5168",-155.68654310901,"N5170",2.23651294,1,4,""
"G","Muridae","Grammomys","N5153",-149.88807210471,"N5165",8.6731309434,1,9,""
"G","Muridae","Dasymys","N5180",-150.26724857311,"N5181",1.56035648447,1,5,""
"G","Muridae","Desmomys","N5186",-151.54320004131,"N5187",0.3918717142,1,2,""
"G","Muridae","Mylomys","N5189",-153.93339376271,"N5190",3.186922797,1,2,""
"G","Muridae","Pelomys","N5189",-153.93339376271,"N5191",1.888166585,1,5,""
"G","Muridae","Arvicanthis","N5196",-152.91914536051,"N5197",4.5508652711,1,7,""
"G","Muridae","Lemniscomys","N5196",-152.91914536051,"N5203",4.6118779551,1,11,""
"G","Muridae","Rhabdomys","N5213",4.278211046,"N5213",4.278211046,1,1,"Rhabdomys_pumilio"
"G","Muridae","Lamottemys","N5214",0.4821336252,"N5214",0.4821336252,1,1,"Lamottemys_okuensis"
"G","Muridae","Vandeleuria","N5214",-158.27467038051,"N5215",0.09757698648,1,3,""
"G","Muridae","Baiyankamys","N5185",-150.52629413931,"N5217",0.4784608549,1,2,""
"G","Muridae","Hybomys","N5218",-152.71667789961,"N5219",4.077215706,1,6,""
"G","Muridae","Paulamys","N5224",0.9891555813,"N5224",0.9891555813,1,1,"Paulamys_naso"
"G","Muridae","Xenuromys","N5225",0.959668802,"N5225",0.959668802,1,1,"Xenuromys_barbatus"
"G","Muridae","Stochomys","N5225",0.959668802,"N5225",0.959668802,1,1,"Stochomys_longicaudatus"
"G","Muridae","Oenomys","N5150",-148.93653902471,"N5226",3.655077456,1,2,""
"G","Muridae","Millardia","N5227",-149.3016992994,"N5228",5.971098064,1,4,""
"G","Muridae","Thamnomys","N5232",-150.0842194331,"N5233",1.230931443,1,3,""
"G","Muridae","Cremnomys","N5232",-150.0842194331,"N5235",0.1418783309,1,2,""
"G","Muridae","Echiothrix","N5231",-149.7690487705,"N5236",0.9156801534,1,2,""
"G","Muridae","Coccymys","N5238",-146.9963335499,"N5239",3.034640454,1,3,""
"G","Muridae","Micromys","N5241",2.565569496,"N5241",2.565569496,1,1,"Micromys_minutus"
"G","Muridae","Hapalomys","N5241",-156.1912336279,"N5242",0.07159402139,1,2,""
"G","Muridae","Berylmys","N5247",-153.0036876395,"N5248",2.264777327,1,4,""
"G","Muridae","Nesokia","N5254",-157.3686590013,"N5255",1.363142877,1,2,""
"G","Muridae","Tarsomys","N5261",-156.5416991047,"N5262",0.5072340756,1,2,""
"G","Muridae","Limnomys","N5261",-156.5416991047,"N5263",1.676509622,1,2,""
"G","Muridae","Rattus","N5251",-153.6871979156,"N5252",4.3180541654,1,26,""
"G","Muridae","Diplothrix","N5290",3.29707885,"N5290",3.29707885,1,1,"Diplothrix_legata"
"G","Muridae","Bunomys","N5313",-155.6464019063,"N5314",2.899594266,1,8,""
"G","Muridae","Paruromys","N5322",0.5468351327,"N5322",0.5468351327,1,1,"Paruromys_dominator"
"G","Muridae","Taeromys","N5321",-156.1375569246,"N5323",1.8701810667,1,7,""
"G","Muridae","Halmaheramys","N5333",0.5452063577,"N5333",0.5452063577,1,1,"Halmaheramys_bokimekot"
"G","Muridae","Bullimus","N5341",-156.09852381041,"N5342",1.969499183,1,3,""
"G","Muridae","Bandicota","N5345",0.3327013678,"N5345",0.3327013678,1,1,"Bandicota_indica"
"G","Muridae","Sundamys","N5344",-157.78415835991,"N5347",0.36730224806,1,3,""
"G","Muridae","Srilankamys","N5246",7.018627642,"N5246",7.018627642,1,1,"Srilankamys_ohiensis"
"G","Muridae","Kadarsanomys","N5350",6.527453684,"N5350",6.527453684,1,1,"Kadarsanomys_sodyi"
"G","Muridae","Pogonomelomys","N5352",-154.6974099312,"N5353",0.3033532959,1,3,""
"G","Muridae","Margaretamys","N5356",-155.9872979777,"N5357",1.7281547755,1,4,""
"G","Muridae","Sommeromys","N5360",2.480790225,"N5360",2.480790225,1,1,"Sommeromys_macrorhinos"
"G","Muridae","Haeromys","N5360",-156.2760139437,"N5361",1.4910031558,1,3,""
"G","Muridae","Madromys","N5363",1.738548993,"N5363",1.738548993,1,1,"Madromys_blanfordi"
"G","Muridae","Palawanomys","N5363",1.738548993,"N5363",1.738548993,1,1,"Palawanomys_furvus"
"G","Muridae","Dacnomys","N5365",4.51686536,"N5365",4.51686536,1,1,"Dacnomys_millardi"
"G","Muridae","Leopoldamys","N5365",-154.2399379068,"N5366",3.6530466104,1,6,""
"G","Muridae","Chiromyscus","N5371",-152.886763818,"N5372",4.689161975,1,3,""
"G","Muridae","Niviventer","N5371",-152.886763818,"N5374",5.157452636,1,16,""
"G","Muridae","Saxatilomys","N5389",4.36470026,"N5389",4.36470026,1,1,"Saxatilomys_paulinae"
"G","Muridae","Tonkinomys","N5389",4.36470026,"N5389",4.36470026,1,1,"Tonkinomys_daovantieni"
"G","Muridae","Eropeplus","N5392",4.229324349,"N5392",4.229324349,1,1,"Eropeplus_canus"
"G","Muridae","Pithecheirops","N5394",2.400460775,"N5394",2.400460775,1,1,"Pithecheirops_otion"
"G","Muridae","Lenomys","N5394",2.400460775,"N5394",2.400460775,1,1,"Lenomys_meyeri"
"G","Muridae","Melasmothrix","N5393",3.005919542,"N5393",3.005919542,1,1,"Melasmothrix_naso"
"G","Muridae","Paucidentomys","N5395",3.55371282,"N5395",3.55371282,1,1,"Paucidentomys_vermidax"
"G","Muridae","Coryphomys","N5395",3.55371282,"N5395",3.55371282,1,1,"Coryphomys_buehleri"
"G","Muridae","Paraleptomys","N5396",-156.1790764369,"N5397",2.0436833,1,2,""
"G","Muridae","Nesoromys","N5398",1.346953972,"N5398",1.346953972,1,1,"Nesoromys_ceramicus"
"G","Muridae","Waiomys","N5398",1.346953972,"N5398",1.346953972,1,1,"Waiomys_mamasae"
"G","Muridae","Maxomys","N5243",-147.3461918879,"N5399",7.0347395274,1,12,""
"G","Muridae","Crunomys","N5412",-154.5029220782,"N5413",1.4069522343,1,4,""
"G","Nesomyidae","Megadendromus","N5423",14.16474487,"N5423",14.16474487,1,1,"Megadendromus_nikolausi"
"G","Nesomyidae","Dendroprionomys","N5424",7.109809175,"N5424",7.109809175,1,1,"Dendroprionomys_rousseloti"
"G","Nesomyidae","Delanymys","N5424",7.109809175,"N5424",7.109809175,1,1,"Delanymys_brooksi"
"G","Nesomyidae","Mystromys","N5427",11.0446975,"N5427",11.0446975,1,1,"Mystromys_albicaudatus"
"G","Nesomyidae","Petromyscus","N5422",-134.18221834,"N5425",18.456563004,1,3,""
"G","Nesomyidae","Dendromus","N5431",-142.8419308714,"N5432",12.767361857,1,13,""
"G","Nesomyidae","Malacothrix","N5443",7.692429417,"N5443",7.692429417,1,1,"Malacothrix_typica"
"G","Nesomyidae","Steatomys","N5431",-142.8419308714,"N5445",8.9290414,1,8,""
"G","Nesomyidae","Saccostomus","N5430",-139.3344981384,"N5452",3.924844919,1,2,""
"G","Nesomyidae","Cricetomys","N5453",-147.783368871,"N5454",4.4557551,1,2,""
"G","Nesomyidae","Beamys","N5453",10.97343445,"N5453",10.97343445,1,1,"Beamys_hindei"
"G","Nesomyidae","Hypogeomys","N5458",10.15734342,"N5458",10.15734342,1,1,"Hypogeomys_antimena"
"G","Nesomyidae","Nesomys","N5459",-152.68957676,"N5460",2.442300156,1,3,""
"G","Nesomyidae","Brachyuromys","N5462",-155.10778854,"N5463",2.68466684,1,2,""
"G","Nesomyidae","Macrotarsomys","N5464",3.07492391,"N5464",3.07492391,1,1,"Macrotarsomys_bastardi"
"G","Nesomyidae","Monticolomys","N5464",3.07492391,"N5464",3.07492391,1,1,"Monticolomys_koopmani"
"G","Nesomyidae","Brachytarsomys","N5465",-142.300514497,"N5466",5.895885862,1,2,""
"G","Nesomyidae","Eliurus","N5468",-147.799996357,"N5469",5.565961539,1,11,""
"G","Nesomyidae","Voalavo","N5479",-152.502568615,"N5480",1.145636207,1,2,""
"G","Nesomyidae","Gymnuromys","N5481",4.521290714,"N5481",4.521290714,1,1,"Gymnuromys_roberti"
"G","Nesomyidae","Prionomys","N5481",4.521290714,"N5481",4.521290714,1,1,"Prionomys_batesi"
"G","Heteromyidae","Microdipodops","N5484",-147.37832169,"N5485",4.861159661,1,2,""
"G","Heteromyidae","Dipodomys","N5484",-147.37832169,"N5486",6.2942323302,1,21,""
"G","Geomyidae","Thomomys","N5507",-149.362487835,"N5508",8.2405362952,1,12,""
"G","Geomyidae","Geomys","N5519",-151.258335393,"N5520",4.628451562,1,10,""
"G","Geomyidae","Zygogeomys","N5529",7.347775654,"N5529",7.347775654,1,1,"Zygogeomys_trichopus"
"G","Geomyidae","Pappogeomys","N5532",-153.5543765902,"N5533",1.897462953,1,2,""
"G","Geomyidae","Orthogeomys","N5530",-152.4024901072,"N5531",6.1105897918,1,11,""
"G","Geomyidae","Cratogeomys","N5530",-152.4024901072,"N5543",4.1883425597,1,7,""
"G","Heteromyidae","Liomys","N5549",-138.909832053,"N5550",12.25083383,1,5,""
"G","Heteromyidae","Heteromys","N5553",-151.2616112819,"N5555",6.1884595864,1,10,""
"G","Heteromyidae","Perognathus","N5564",-143.108528126,"N5565",10.75285685,1,9,""
"G","Heteromyidae","Chaetodipus","N5564",-143.108528126,"N5573",12.533631398,1,17,""
"G","Castoridae","Castor","N5482",-114.15645331,"N5589",3.483321325,1,2,""
"G","Pedetidae","Pedetes","N5590",-134.54102245,"N5591",2.724325693,1,2,""
"G","Anomaluridae","Idiurus","N5593",-143.242104689,"N5594",11.4756757,1,2,""
"G","Anomaluridae","Anomalurus","N5593",-143.242104689,"N5595",12.7893429879,1,4,""
"G","Anomaluridae","Zenkerella","N5592",19.63024502,"N5592",19.63024502,1,1,"Zenkerella_insignis"
"G","Caenolestidae","Rhyncholestes","N5612",15.23013839,"N5612",15.23013839,1,1,"Rhyncholestes_raphanurus"
"G","Caenolestidae","Lestoros","N5612",15.23013839,"N5612",15.23013839,1,1,"Lestoros_inca"
"G","Caenolestidae","Caenolestes","N5611",-141.08783651,"N5613",11.16256444,1,5,""
"G","Didelphidae","Glironia","N5619",36.22819246,"N5619",36.22819246,1,1,"Glironia_venusta"
"G","Didelphidae","Hyladelphys","N5620",31.40015536,"N5620",31.40015536,1,1,"Hyladelphys_kalinowskii"
"G","Didelphidae","Monodelphis","N5622",-132.839064918,"N5623",15.61101356,1,24,""
"G","Didelphidae","Tlacuatzin","N5646",22.37341016,"N5646",22.37341016,1,1,"Tlacuatzin_canescens"
"G","Didelphidae","Marmosa","N5646",-136.383352331,"N5647",17.467026021,1,15,""
"G","Didelphidae","Lutreolina","N5664",-148.3389517942,"N5665",1.212572384,1,2,""
"G","Didelphidae","Philander","N5666",-150.7772991672,"N5667",5.220333089,1,7,""
"G","Didelphidae","Didelphis","N5666",-150.7772991672,"N5673",5.38028701,1,6,""
"G","Didelphidae","Chironectes","N5663",14.11956077,"N5663",14.11956077,1,1,"Chironectes_minimus"
"G","Didelphidae","Metachirus","N5662",19.48548603,"N5662",19.48548603,1,1,"Metachirus_nudicaudatus"
"G","Didelphidae","Marmosops","N5678",-131.1947407652,"N5679",16.693325467,1,16,""
"G","Didelphidae","Cryptonanus","N5694",-137.9885805032,"N5695",5.2862734767,1,5,""
"G","Didelphidae","Thylamys","N5700",-146.3849537692,"N5701",9.735706401,1,13,""
"G","Didelphidae","Lestodelphys","N5700",12.3718094,"N5700",12.3718094,1,1,"Lestodelphys_halli"
"G","Didelphidae","Gracilinanus","N5699",-139.3738499462,"N5713",11.772805262,1,7,""
"G","Didelphidae","Caluromysiops","N5720",1.067785968,"N5720",1.067785968,1,1,"Caluromysiops_irrupta"
"G","Didelphidae","Chacodelphys","N5720",1.067785968,"N5720",1.067785968,1,1,"Chacodelphys_formosa"
"G","Didelphidae","Caluromys","N5719",-144.865084239,"N5721",6.382558612,1,3,""
"G","Microbiotheriidae","Dromiciops","N5723",63.21050736,"N5723",63.21050736,1,1,"Dromiciops_gliroides"
"G","Notoryctidae","Notoryctes","N5725",-100.525775052,"N5726",5.649247982,1,2,""
"G","Thylacomyidae","Macrotis","N5728",-130.8460671978,"N5729",9.400772271,1,2,""
"G","Peramelidae","Isoodon","N5732",-149.6432481479,"N5733",3.860796546,1,3,""
"G","Peramelidae","Perameles","N5732",-149.6432481479,"N5735",7.8430996935,1,4,""
"G","Peramelidae","Echymipera","N5739",-150.2850182623,"N5740",7.2834655323,1,5,""
"G","Peramelidae","Microperoryctes","N5739",-150.2850182623,"N5744",3.4986997266,1,4,""
"G","Peramelidae","Peroryctes","N5738",-145.1472559313,"N5747",4.908464243,1,2,""
"G","Peramelidae","Rhynchomeles","N5730",15.39418192,"N5730",15.39418192,1,1,"Rhynchomeles_prattorum"
"G","Thylacinidae","Thylacinus","N5748",39.72619525,"N5748",39.72619525,1,1,"Thylacinus_cynocephalus"
"G","Dasyuridae","Planigale","N5751",-138.1021416888,"N5752",9.595006883,1,5,""
"G","Dasyuridae","Ningaui","N5756",-142.2938935768,"N5757",10.94542873,1,3,""
"G","Dasyuridae","Sminthopsis","N5756",-142.2938935768,"N5759",15.925660835,1,19,""
"G","Chaeropodidae","Chaeropus","N5777",7.954019615,"N5777",7.954019615,1,1,"Chaeropus_ecaudatus"
"G","Dasyuridae","Antechinomys","N5764",13.51097538,"N5764",13.51097538,1,1,"Antechinomys_laniger"
"G","Dasyuridae","Murexia","N5782",-146.1168945044,"N5783",11.097449403,1,5,""
"G","Dasyuridae","Phascogale","N5782",-146.1168945044,"N5787",8.76869659,1,3,""
"G","Dasyuridae","Antechinus","N5781",-145.4702486258,"N5789",9.6545164117,1,14,""
"G","Dasyuridae","Pseudantechinus","N5802",-144.1429778718,"N5803",13.60499398,1,5,""
"G","Dasyuridae","Phascolosorex","N5809",-151.1060075098,"N5810",2.563125317,1,2,""
"G","Dasyuridae","Neophascogale","N5809",7.650764102,"N5809",7.650764102,1,1,"Neophascogale_lorentzii"
"G","Dasyuridae","Sarcophilus","N5812",8.386922756,"N5812",8.386922756,1,1,"Sarcophilus_harrisii"
"G","Dasyuridae","Dasyurus","N5812",-150.3698464902,"N5813",7.523667196,1,5,""
"G","Dasyuridae","Parantechinus","N5818",11.53614218,"N5818",11.53614218,1,1,"Parantechinus_apicalis"
"G","Dasyuridae","Myoictis","N5819",-150.6631332418,"N5820",4.288290805,1,4,""
"G","Dasyuridae","Dasyuroides","N5823",11.34503059,"N5823",11.34503059,1,1,"Dasyuroides_byrnei"
"G","Dasyuridae","Dasykaluta","N5824",10.70630276,"N5824",10.70630276,1,1,"Dasykaluta_rosamondae"
"G","Dasyuridae","Dasycercus","N5824",-148.0504678345,"N5825",2.088526148,1,2,""
"G","Myrmecobiidae","Myrmecobius","N5749",33.62291199,"N5749",33.62291199,1,1,"Myrmecobius_fasciatus"
"G","Phascolarctidae","Phascolarctos","N5827",27.95523462,"N5827",27.95523462,1,1,"Phascolarctos_cinereus"
"G","Vombatidae","Vombatus","N5828",4.101307676,"N5828",4.101307676,1,1,"Vombatus_ursinus"
"G","Vombatidae","Lasiorhinus","N5828",-154.655465621,"N5829",1.191029763,1,2,""
"G","Burramyidae","Cercartetus","N5832",-130.830795971,"N5833",12.058986141,1,4,""
"G","Burramyidae","Burramys","N5832",27.92597395,"N5832",27.92597395,1,1,"Burramys_parvus"
"G","Phalangeridae","Wyulda","N5837",9.049096958,"N5837",9.049096958,1,1,"Wyulda_squamicaudata"
"G","Phalangeridae","Trichosurus","N5837",-149.707676341,"N5838",2.7088631026,1,3,""
"G","Phalangeridae","Spilocuscus","N5841",-147.27666525,"N5842",3.843621571,1,5,""
"G","Phalangeridae","Phalanger","N5846",-147.658421853,"N5847",8.724488691,1,13,""
"G","Phalangeridae","Strigocuscus","N5859",8.81817384,"N5859",8.81817384,1,1,"Strigocuscus_celebensis"
"G","Phalangeridae","Ailurops","N5859",-149.93859608,"N5860",4.357903557,1,2,""
"G","Hypsiprymnodontidae","Hypsiprymnodon","N5862",26.63248084,"N5862",26.63248084,1,1,"Hypsiprymnodon_moschatus"
"G","Macropodidae","Lagostrophus","N5864",13.15411416,"N5864",13.15411416,1,1,"Lagostrophus_fasciatus"
"G","Macropodidae","Setonix","N5867",9.284219476,"N5867",9.284219476,1,1,"Setonix_brachyurus"
"G","Macropodidae","Wallabia","N5874",2.999593388,"N5874",2.999593388,1,1,"Wallabia_bicolor"
"G","Macropodidae","Macropus","N5869",-152.401434772,"N5871",5.9092746678,1,11,""
"G","Macropodidae","Lagorchestes","N5883",-151.663025063,"N5884",5.980324947,1,4,""
"G","Macropodidae","Dorcopsulus","N5890",-156.2112702568,"N5892",2.069556546,1,2,""
"G","Macropodidae","Dorcopsis","N5889",-153.2811328608,"N5893",1.15098444,1,2,""
"G","Macropodidae","Thylogale","N5895",-150.0489896361,"N5896",7.886671431,1,7,""
"G","Macropodidae","Petrogale","N5903",-151.2472742947,"N5904",6.7289274094,1,16,""
"G","Macropodidae","Dendrolagus","N5902",-151.0761535821,"N5919",6.8454153373,1,7,""
"G","Macropodidae","Onychogalea","N5865",-148.375705835,"N5925",3.372621454,1,2,""
"G","Potoroidae","Potorous","N5930",-145.490751355,"N5931",9.154960369,1,4,""
"G","Potoroidae","Aepyprymnus","N5935",5.137725168,"N5935",5.137725168,1,1,"Aepyprymnus_rufescens"
"G","Potoroidae","Caloprymnus","N5935",5.137725168,"N5935",5.137725168,1,1,"Caloprymnus_campestris"
"G","Potoroidae","Bettongia","N5934",-150.886454186,"N5936",4.686977108,1,5,""
"G","Tarsipedidae","Tarsipes","N5941",32.48449264,"N5941",32.48449264,1,1,"Tarsipes_rostratus"
"G","Pseudocheiridae","Pseudochirops","N5943",-136.071792949,"N5944",9.845651981,1,5,""
"G","Pseudocheiridae","Petropseudes","N5946",8.680367281,"N5946",8.680367281,1,1,"Petropseudes_dahli"
"G","Pseudocheiridae","Pseudochirulus","N5950",-146.3955472035,"N5951",6.4149372412,1,8,""
